date,open,high,low,close,volume
2016-12-08,108.33,109.073,107.903,108.652,2244966
2016-12-09,108.534,109.546,108.153,109.414,2162833
2016-12-12,109.546,109.592,108.462,108.744,2331497
2016-12-13,108.863,111.668,108.863,110.578,4077215
2016-12-14,110.63,111.629,110.026,110.722,2834523
2016-12-15,110.394,111.603,110.243,110.4,2328954
2016-12-16,111.024,111.116,109.112,109.553,4893924
2016-12-19,109.618,109.901,109.073,109.52,2031562
2016-12-20,110.052,110.551,109.369,110.124,1494583
2016-12-21,109.237,110.348,108.58,109.947,2457545
2016-12-22,109.966,110.538,109.454,109.769,1926201
2016-12-23,109.73,110.052,109.369,109.539,1169219
2016-12-27,109.717,110.374,109.632,109.822,960489
2016-12-28,109.921,110.216,109.073,109.198,1207914
2016-12-29,109.086,109.723,109.073,109.467,1143308
2016-12-30,109.362,109.533,108.744,109.066,2029433
2017-01-03,109.73,110.302,109.079,109.855,2016717
2017-01-04,110.236,111.616,109.966,111.215,2324004
2017-01-05,111.208,111.3,109.901,110.847,1843520
2017-01-06,110.84,111.649,110.072,111.392,2024416
2017-01-09,111.353,111.57,110.137,110.157,2192388
2017-01-10,110.374,110.446,108.639,108.757,2830744
2017-01-11,109.106,110.229,108.81,110.223,2473903
2017-01-12,110.236,110.394,108.784,110.354,2012044
2017-01-13,110.367,110.702,109.651,109.953,1976236
2017-01-17,109.526,110.505,109.152,110.315,2278851
2017-01-18,110.026,110.775,109.526,109.599,2754522
2017-01-19,109.704,110.026,108.941,109.605,4785879
2017-01-20,110.262,112.122,109.073,112.062,8721715
2017-01-23,111.754,112.522,111.708,112.378,3765114
2017-01-24,112.595,115.644,112.463,115.578,4778317
2017-01-25,115.814,117.779,115.729,117.148,4070478
2017-01-26,116.997,117.536,116.636,117.391,2105791
2017-01-27,117.267,117.746,116.498,116.498,2393354
2017-01-30,116.287,116.347,114.711,115.512,2814317
2017-01-31,115.019,115.368,114.073,114.671,2844696
2017-02-01,114.986,115.446,113.6,114.52,1921457
2017-02-02,114.48,114.967,114.034,114.711,1801045
2017-02-03,114.987,115.867,114.914,115.525,2274451
2017-02-06,115.19,115.63,114.579,115.552,1821871
2017-02-07,115.644,117.365,115.578,117.26,2662222
2017-02-08,117.551,117.551,116.479,116.671,2017979
2017-02-09,116.671,117.75,116.498,117.359,2141006
2017-02-10,117.465,118.459,117.061,118.333,2030169
2017-02-13,118.704,119.141,118.439,118.783,2142876
2017-02-14,118.26,119.293,118.114,119.293,1923351
2017-02-15,119.34,120.479,119.081,120.32,2018810
2017-02-16,120.167,121.055,119.783,120.154,2252395
2017-02-17,120.035,120.247,119.207,119.651,2460906
2017-02-21,119.604,119.73,118.624,119.379,3103617
2017-02-22,119.267,120.094,119.267,119.969,2092376
2017-02-23,120.532,120.863,119.816,120.3,1581145
2017-02-24,119.346,120.194,119.134,120.101,2286063
2017-02-27,119.995,120.035,118.73,118.81,2557055
2017-02-28,118.796,119.624,118.776,119.088,2267564
2017-03-01,119.525,120.896,119.227,120.498,2082055
2017-03-02,120.452,120.452,119.492,119.558,2021510
2017-03-03,119.558,120.081,119.048,119.24,1262145
2017-03-06,119.022,119.863,118.922,119.518,2219769
2017-03-07,119.677,120.061,119.339,119.459,2064666
2017-03-08,119.704,119.836,118.743,118.843,2464299
2017-03-09,118.644,118.71,116.479,117.339,3771264
2017-03-10,118.021,118.869,117.498,117.77,2147656
2017-03-13,117.783,117.922,116.836,116.863,2412207
2017-03-14,116.677,117.101,116.035,116.372,2180351
2017-03-15,116.366,116.743,115.73,116.432,2643092
2017-03-16,118.187,118.545,117.101,117.379,2986891
2017-03-17,116.75,117.081,116.326,116.326,4101623
2017-03-20,116.326,116.677,115.988,116.359,1715256
2017-03-21,116.565,116.71,115.128,115.154,2720817
2017-03-22,115.26,115.935,114.439,115.75,2390248
2017-03-23,115.518,116.339,114.942,115.776,2590792
2017-03-24,115.975,116.227,114.829,115.121,2231753
2017-03-27,114.366,115.339,113.968,115.081,2257591
2017-03-28,115.194,115.896,114.571,115.571,2441094
2017-03-29,115.432,115.558,114.876,115.194,2137473
2017-03-30,115.141,115.624,115.028,115.141,2194762
2017-03-31,115.22,115.863,115.028,115.326,2018392
2017-04-03,115.114,115.81,114.823,115.564,2969365
2017-04-04,114.915,115.869,114.743,115.578,2153613
2017-04-05,115.697,116.776,114.445,114.492,4321840
2017-04-06,114.882,114.882,114.075,114.207,2379788
2017-04-07,113.962,114.525,113.432,114.002,2485705
2017-04-10,114.26,114.28,113.247,113.379,2625359
2017-04-11,113.015,113.399,111.909,112.968,3388742
2017-04-12,113.273,113.379,112.598,113.021,2269991
2017-04-13,112.531,113.485,112.273,112.273,2220530
2017-04-17,112.419,113.445,112.333,113.313,2577074
2017-04-18,113.108,113.704,112.472,112.618,4395687
2017-04-19,107.127,107.71,105.697,107.081,13358728
2017-04-20,106.836,107.551,106.293,107.485,4493566
2017-04-21,107.32,107.359,106.214,106.214,3884666
2017-04-24,106.816,107.002,106.24,106.459,3685714
2017-04-25,107.141,107.313,106.213,106.22,3366919
2017-04-26,106.313,106.69,105.889,106.002,2997976
2017-04-27,106.154,106.28,105.717,106.174,2855829
2017-04-28,106.293,106.353,105.763,106.154,2877649
2017-05-01,105.995,106.24,105.101,105.194,3418808
2017-05-02,105.591,105.624,105.061,105.366,2222400
2017-05-03,105.127,105.598,104.982,105.054,2766260
2017-05-04,105.227,105.392,104.876,105.333,2965280
2017-05-05,101.67,103.167,101.326,102.684,8673820
2017-05-08,102.182,102.63,101.781,102.336,5240593
2017-05-09,102.048,102.383,101.353,101.721,4793616
2017-05-10,101.413,101.895,101.065,101.146,3497391
2017-05-11,101.012,101.079,100.169,100.744,3936673
2017-05-12,100.51,101.152,100.31,100.557,2598823
2017-05-15,100.724,101.533,100.61,101.319,2969692
2017-05-16,101.42,102.978,101.42,102.771,3856789
2017-05-17,102.516,103.078,100.905,100.932,3631413
2017-05-18,100.885,101.199,100.383,100.831,2290277
2017-05-19,100.985,101.955,100.905,101.634,3947235
2017-05-22,101.714,102.209,101.38,102.075,2309793
2017-05-23,102.028,102.771,101.593,101.667,1793848
2017-05-24,101.787,102.155,101.132,101.988,2610784
2017-05-25,102.483,102.804,102.282,102.45,1806578
2017-05-26,102.215,102.316,101.687,101.975,1709069
2017-05-30,101.614,102.095,101.373,101.466,2564339
2017-05-31,101.667,102.182,101.413,102.068,2478582
2017-06-01,102.182,102.229,101.4,102.095,2041188
2017-06-02,102.363,102.45,101.513,101.68,2508169
2017-06-05,101.527,102.269,101.433,101.921,2780551
2017-06-06,101.647,102.242,101.647,101.895,2656112
2017-06-07,102.349,103.118,100.844,100.965,3403518
2017-06-08,100.978,102.195,100.925,101.714,2594416
2017-06-09,101.647,103.158,101.567,103.051,3050833
2017-06-12,103.112,105.124,102.998,103.774,4526763
2017-06-13,103.948,103.974,103.085,103.152,2464661
2017-06-14,102.964,103.613,102.275,102.857,2132821
2017-06-15,102.51,103.446,102.51,103.132,3255646
2017-06-16,103.138,103.934,102.296,103.907,4715974
2017-06-19,103.994,104.228,103.346,103.546,3238298
2017-06-20,103.305,103.914,103.152,103.62,3134914
2017-06-21,104.182,104.182,102.577,102.844,2769780
2017-06-22,103.352,103.647,102.777,103.252,1662343
2017-06-23,103.212,103.439,102.851,103.058,2295874
2017-06-26,103.459,104.155,103.406,103.807,1506356
2017-06-27,103.653,103.881,103.319,103.486,1669338
2017-06-28,103.754,104.021,103.506,103.867,1553572
2017-06-29,103.887,104.148,102.73,103.071,2281882
2017-06-30,103.172,103.319,102.409,102.871,2498236
2017-07-03,102.704,104.342,102.663,104.041,1974315
2017-07-05,104.168,104.248,102.737,102.764,2493269
2017-07-06,102.557,102.871,101.801,101.888,1928850
2017-07-07,102.062,102.644,101.741,102.276,1720821
2017-07-10,102.256,102.911,102.068,102.597,2242711
2017-07-11,102.49,102.751,101.68,102.443,2411501
2017-07-12,102.637,103.145,102.349,102.784,2166957
2017-07-13,102.784,103.112,102.443,102.737,1732013
2017-07-14,102.991,103.399,102.583,103.145,2277826
2017-07-17,102.71,102.904,101.808,102.323,3331403
2017-07-18,101.888,103.178,101.647,102.984,5292917
2017-07-19,100.323,100.477,98.1094,98.6578,9998260
2017-07-20,98.6578,99.5271,98.3234,98.7448,5044876
2017-07-21,98.698,98.8852,97.9757,98.3569,4553345
2017-07-24,98.3034,98.3302,97.5009,97.628,2712352
2017-07-25,98.0158,98.631,97.6547,97.7617,2944092
2017-07-26,97.8152,97.9423,96.6115,97.2067,2750683
2017-07-27,96.966,97.2334,96.0565,97.0127,4498295
2017-07-28,96.8389,96.9927,96.1902,96.4911,2136810
2017-07-31,96.5513,96.9191,96.4108,96.7452,3046776
2017-08-01,96.9659,97.4139,96.7786,97.1665,2252014
2017-08-02,97.0462,97.1598,96.4443,96.5981,2476831
2017-08-03,96.5847,97.1933,96.5847,96.9258,2123238
2017-08-04,96.9659,97.2267,96.5647,97.0729,1783285
2017-08-07,96.966,97.0261,95.4613,95.9428,3230466
2017-08-08,95.9631,96.4767,95.9631,96.0374,2331794
2017-08-09,95.7941,95.9833,95.4156,95.8076,2068197
2017-08-10,95.7197,96.2469,95.4427,95.8549,3198926
2017-08-11,96.2671,96.3617,95.6386,95.8549,2123475
2017-08-14,95.963,96.4767,95.9225,96.1793,1589497
2017-08-15,96.3348,96.8687,95.0035,96.0104,3309273
2017-08-16,95.8212,96.5781,95.6995,96.301,2324090
2017-08-17,96.3144,96.5645,95.0845,95.0845,3125906
2017-08-18,95.1994,95.3886,94.3276,94.4087,2935471
2017-08-21,94.3344,94.8953,94.0235,94.8345,2255451
2017-08-22,95.044,95.3886,94.8682,95.294,1798592
2017-08-23,95.0845,96.6726,95.0709,96.0576,2861672
2017-08-24,96.3009,97.0984,96.132,96.5983,2539264
2017-08-25,96.8415,97.4431,96.8078,97.1389,2030802
2017-08-28,97.389,97.6931,96.2266,96.3077,3595205
2017-08-29,96.0306,96.9294,95.8954,96.7334,2127362
2017-08-30,96.8146,96.8281,96.2401,96.3415,1934031
2017-08-31,96.6523,97.0849,96.3888,96.6591,2584645
2017-09-01,96.6253,97.6525,96.6253,97.3687,2369259
2017-09-05,96.9767,97.5579,96.436,96.6658,2189568
2017-09-06,97.2335,97.6323,96.9767,97.193,2313839
2017-09-07,97.3823,97.7472,96.2402,96.5713,2960567
2017-09-08,96.7403,96.7403,95.7198,96.2672,2379510
2017-09-11,97.0037,98.0783,96.6456,97.8958,3261132
2017-09-12,98.0647,98.9162,97.6593,98.504,3702721
2017-09-13,98.227,98.8622,98.2202,98.6595,2898927
2017-09-14,98.5717,98.9231,98.3351,98.3554,2655688
2017-09-15,97.8688,98.1054,97.3687,97.8688,5228953
2017-09-18,97.862,98.3148,97.4971,97.6863,2134432
2017-09-19,97.8486,97.977,97.4634,97.5782,2448926
2017-09-20,97.9431,98.5851,97.5984,98.5851,3850742
2017-09-21,98.4297,98.5919,98.058,98.1661,1806509
2017-09-22,98.3892,98.3892,97.7134,98.0783,1973829
2017-09-25,98.0716,98.6865,97.9296,98.5784,3685051
2017-09-26,98.9095,99.6259,98.6257,99.0447,3172915
2017-09-27,99.1257,99.2744,98.0106,98.4364,2475996
2017-09-28,98.4364,98.5716,97.4565,98.4364,1961457
2017-09-29,98.2945,98.4567,97.9364,98.0445,1876561
2017-10-02,98.2269,99.2541,98.1323,99.1122,2101702
2017-10-03,99.1325,99.4771,98.8959,99.1933,1627738
2017-10-04,99.342,99.3555,98.7406,98.9906,1586527
2017-10-05,99.1258,99.707,98.9906,99.1528,1899040
2017-10-06,99.0987,99.2406,98.8825,98.9906,1854294
2017-10-09,99.0041,99.8759,98.9028,99.6056,1896284
2017-10-10,99.8218,100.66,99.7813,100.356,2850575
2017-10-11,100.288,100.335,99.5312,99.761,2617021
2017-10-12,99.7205,99.9435,99.1866,99.3623,2307477
2017-10-13,99.6664,99.9164,99.3015,99.4096,1771872
2017-10-16,99.4907,99.7948,99.0109,99.2271,2157478
2017-10-17,99.0919,99.4231,98.7878,99.0311,4504536
2017-10-18,106.181,108.959,106.066,107.81,21552985
2017-10-19,107.992,108.776,107.512,108.736,7008177
2017-10-20,108.85,109.803,107.972,109.526,5562315
2017-10-23,109.513,109.824,107.816,107.823,4085359
2017-10-24,107.891,107.925,104.863,105.343,5792692
2017-10-25,105.431,105.674,103.437,103.735,4892406
2017-10-26,104.282,104.829,103.762,103.802,3039950
2017-10-27,104.438,104.498,103.336,103.856,3460331
2017-10-30,103.91,104.471,103.201,104.316,2976259
2017-10-31,104.296,104.701,103.35,104.113,3059599
2017-11-01,104.14,104.681,103.958,104.093,2290442
2017-11-02,104.194,104.404,103.336,103.633,2401704
2017-11-03,103.681,103.715,102.376,102.437,3132764
2017-11-06,102.566,102.599,101.559,101.937,3179841
2017-11-07,102.295,102.39,101.707,102.282,2616243
2017-11-08,102.451,102.579,101.559,102.43,3275977
2017-11-09,102.335,103.611,102.287,102.587,3410176
2017-11-10,102.826,102.99,101.796,101.809,3075190
2017-11-13,101.618,101.7,100.963,101.29,3646489
2017-11-14,100.983,101.68,100.669,101.625,2683017
2017-11-15,101.018,101.502,99.7957,100.403,3407888
2017-11-16,100.833,102.144,100.676,101.782,3888516
2017-11-17,101.932,102.485,101.584,101.68,3510126
2017-11-20,102.819,103.714,102.314,102.731,4052726
2017-11-21,103.27,104.055,103.202,103.714,2681732
2017-11-22,103.748,104.014,103.29,103.591,2294343
2017-11-24,103.714,103.884,103.29,103.638,851740
2017-11-27,103.789,104.082,103.488,103.734,2408862
2017-11-28,103.987,104.382,103.543,104.068,2837015
2017-11-29,104.301,104.847,103.864,104.806,3640208
2017-11-30,104.874,105.393,104.485,105.092,4641237
2017-12-01,105.386,105.809,104.369,105.632,3975193
2017-12-04,106.451,107.024,105.843,106.792,3330071
2017-12-05,106.785,106.983,105.577,106.034,3618290
2017-12-06,105.181,106.628,105.174,105.181,2435063
2017-12-07,104.833,105.42,104.608,104.819,2692369
2017-12-08,105.782,105.816,104.806,105.666,2513312
2017-12-11,106.109,106.403,105.502,106.075,2929114
2017-12-12,107.365,107.741,105.905,106.983,4513437
2017-12-13,106.887,106.976,105.038,105.051,4042089
2017-12-14,105.522,105.87,104.908,105.113,3310862
2017-12-15,104.847,104.976,103.768,104.089,8053264
2017-12-18,104.833,105.236,104.574,104.656,3635995
2017-12-19,105.147,105.229,104.492,104.587,2938897
2017-12-20,104.874,105.038,104.28,104.396,2702792
2017-12-21,104.546,104.744,103.4,103.407,2965670
2017-12-22,103.625,104.43,103.406,104.089,2135134
2017-12-26,104.096,105.017,104.089,104.314,1769878
2017-12-27,104.396,104.553,104.164,104.519,1534489
2017-12-28,104.567,105.195,104.567,105.14,1918807
2017-12-29,105.229,105.604,104.717,104.717,2375376
2018-01-02,105.454,105.666,104.799,105.283,3000365
2018-01-03,107.393,109.078,106.703,108.177,6740814
2018-01-04,108.969,110.792,108.778,110.368,5394737
2018-01-05,110.874,111.188,109.959,110.908,3709533
2018-01-08,111.024,111.877,110.368,111.577,3739304
2018-01-09,111.87,112.3,111.297,111.822,3099820
2018-01-10,111.194,112.164,110.914,112.061,2980090
2018-01-11,112.484,112.58,111.461,112.075,2709078
2018-01-12,111.952,112.443,111.276,111.351,3592517
2018-01-16,112.689,112.819,111.495,111.836,5564657
2018-01-17,114.675,115.44,114.163,115.112,8360333
2018-01-18,116.034,116.805,114.771,115.433,10180402
2018-01-19,112.252,112.894,110.095,110.826,15116057
2018-01-22,110.239,111.925,109.966,110.983,6054848
2018-01-23,111.133,113.481,110.921,113.474,5330481
2018-01-24,113.815,115.16,112.498,112.873,4030236
2018-01-25,113.242,113.836,112.751,112.942,2357814
2018-01-26,113.385,114.266,113.16,114.218,2704365
2018-01-29,114.293,114.935,113.31,113.85,2510956
2018-01-30,113.447,113.829,111.365,111.679,3499989
2018-01-31,111.768,112.614,111.092,111.734,2907769
2018-02-01,111.385,112.027,110.505,110.846,3165787
2018-02-02,110.368,110.573,108.437,108.546,3749582
2018-02-05,107.768,108.184,102.383,104.109,6244621
2018-02-06,102.58,106.13,101.775,106.027,7045023
2018-02-07,105.229,106.027,104.621,105.01,4390208
2018-02-08,105.1,105.569,101.668,101.729,4887578
2018-02-09,102.426,103.763,99.5307,103.053,5644028
2018-02-12,104.011,105.045,103.597,104.356,4240359
2018-02-13,104.011,104.204,103.143,103.908,3526301
2018-02-14,103.522,106.837,103.391,106.672,3950236
2018-02-15,107.182,108.119,105.941,107.533,4054487
2018-02-16,107.326,108.76,107.313,107.65,3087876
2018-02-20,107.382,107.499,106.058,106.947,3236901
2018-02-21,107.133,108.071,106.079,106.12,2688238
2018-02-22,106.492,106.865,105.314,105.582,2901645
2018-02-23,106.354,107.423,106.196,107.195,2347574
2018-02-26,107.395,109.511,107.188,109.305,2602945
2018-02-27,109.222,110.132,107.892,107.905,3054999
2018-02-28,108.56,109.001,107.388,107.409,2742238
2018-03-01,107.202,108.195,105.314,106.017,2912245
2018-03-02,105.314,106.672,104.687,106.485,2351180
2018-03-05,106.23,108.553,105.975,108.181,2646421
2018-03-06,108.409,108.829,106.947,107.333,2657307
2018-03-07,106.837,109.477,106.651,109.125,3322048
2018-03-08,109.594,109.987,106.885,107.671,4654341
2018-03-09,108.539,109.994,108.422,109.808,3620894
2018-03-12,110.035,110.986,109.504,110.463,3650667
2018-03-13,110.345,111.738,109.463,109.815,3017725
2018-03-14,110.4,110.752,108.726,108.988,2618446
2018-03-15,109.394,111.145,109.263,110.015,2790615
2018-03-16,110.325,111.648,110.035,110.463,6678194
2018-03-19,110.084,110.207,107.837,108.457,3952399
2018-03-20,108.574,108.856,107.037,107.664,3126662
2018-03-21,107.919,109.043,107.471,108.002,2510588
2018-03-22,106.837,107.009,104.769,104.831,3421975
2018-03-23,104.942,105.169,102.384,102.626,3201790
2018-03-26,104.225,105.913,103.584,105.714,2958819
2018-03-27,106.113,106.747,104.19,104.707,2800059
2018-03-28,104.817,106.051,104.693,105.128,2642238
2018-03-29,105.507,106.072,104.135,105.755,2465744
2018-04-02,105.693,105.72,102.309,103.439,3713322
2018-04-03,103.942,104.08,102.219,103.287,2981745
2018-04-04,101.936,106.472,101.633,106.23,3464515
2018-04-05,106.451,106.782,105.693,106.168,2296601
2018-04-06,105.776,106.113,103.074,103.784,2648080
2018-04-09,104.631,106.603,104.59,105.245,3181818
2018-04-10,106.858,107.94,106.665,107.106,2744328
2018-04-11,106.403,107.375,106.065,107.085,2383911
2018-04-12,108.043,109.58,107.988,108.953,4065878
2018-04-13,109.367,109.746,107.464,108.016,2925079
2018-04-16,108.898,109.691,108.677,108.829,3018589
2018-04-17,109.47,111.662,109.256,110.911,7359382
2018-04-18,104.866,105.203,102.191,102.557,14694756
2018-04-19,102.832,102.846,101.061,101.805,5829895
2018-04-20,101.943,101.992,99.6066,99.8754,5959314
2018-04-23,99.965,100.606,99.4825,100.537,3832429
2018-04-24,100.985,101.53,99.6204,100.33,3544686
2018-04-25,100.489,100.909,99.3308,100.592,5282169
2018-04-26,101.047,101.571,100.771,101.13,3075548
2018-04-27,101.213,101.495,100.399,100.964,2311093
2018-04-30,101.226,101.585,99.9167,99.9167,3183475
2018-05-01,99.7031,99.9581,98.8897,99.9443,3196381
2018-05-02,99.5721,99.8203,97.9248,98.1867,3745407
2018-05-03,97.9661,98.035,96.429,97.8696,3618298
2018-05-04,97.2561,99.4963,96.6909,99.193,3173887
2018-05-07,99.255,99.4756,98.3176,98.7174,2636615
2018-05-08,98.5658,98.9173,97.9179,98.5658,3871002
2018-05-09,98.8933,99.6738,98.4612,99.3881,3058803
2018-05-10,99.7645,100.587,99.667,100.524,2716622
2018-05-11,100.434,100.949,100.064,100.454,2240304
2018-05-14,100.684,101.137,100.454,100.566,2344475
2018-05-15,100.008,100.35,99.6041,100.176,2981093
2018-05-16,100.148,101.075,99.8481,100.796,2309922
2018-05-17,100.705,101.186,100.197,100.705,2294613
2018-05-18,100.684,101.012,100.35,100.413,1955273
2018-05-21,101.019,101.779,100.831,101.395,2110182
2018-05-22,101.416,101.89,101.054,101.117,1664993
2018-05-23,100.601,100.845,99.9945,100.824,2522056
2018-05-24,100.629,100.691,99.625,100.406,2477587
2018-05-25,100.287,100.754,99.9804,100.106,3582429
2018-05-29,99.3323,99.5833,97.7155,98.4194,3307824
2018-05-30,98.8933,99.7296,98.8376,99.3951,3731289
2018-05-31,99.5275,99.5275,98.3009,98.4821,4979158
2018-06-01,99.2628,99.5485,98.6982,98.9282,2812045
2018-06-04,99.1721,99.7784,99.0884,99.6878,2212676
2018-06-05,99.6948,100.413,99.6878,100.148,2067391
2018-06-06,100.594,100.859,100.036,100.852,2347393
2018-06-07,101.054,102.239,101.005,101.305,3146648
2018-06-08,101.054,102.05,100.615,101.848,3798357
2018-06-11,102.183,102.733,101.848,102.155,2376479
2018-06-12,102.517,102.81,102.183,102.357,1924874
2018-06-13,102.301,102.775,101.89,101.995,2163761
2018-06-14,102.204,102.434,101.116,101.193,2424808
2018-06-15,100.984,101.381,100.148,101.326,6645393
2018-06-18,100.482,100.719,99.7575,100.691,3124705
2018-06-19,99.7436,100.51,99.6251,100.287,2541958
2018-06-20,100.51,100.719,99.2488,99.4021,2427434
2018-06-21,99.3742,99.7575,98.1476,98.4403,2834059
2018-06-22,98.7121,98.8306,98.1127,98.4612,4090530
2018-06-25,97.8479,97.8479,96.3705,96.7259,6514978
2018-06-26,97.1231,97.4646,96.4053,96.928,3017617
2018-06-27,96.949,97.4158,95.7919,95.8129,2990134
2018-06-28,96.2451,97.9456,96.1405,97.5971,3297693
2018-06-29,97.7922,98.517,97.2974,97.3601,2704593
2018-07-02,96.3705,97.7225,96.3147,97.4716,2482472
2018-07-03,98.0222,98.2243,97.1301,97.2695,1431136
2018-07-05,97.9036,98.5657,97.5203,98.5657,2729813
2018-07-06,98.6355,99.6182,98.3846,99.2975,2076868
2018-07-09,99.3742,100.859,99.2906,100.629,2846453
2018-07-10,100.712,101.465,100.538,100.852,2753362
2018-07-11,100.357,101.883,100.357,101.012,2570826
2018-07-12,101.646,102.329,101.57,102.064,2274056
2018-07-13,102.064,102.434,101.611,101.681,2232577
2018-07-16,101.521,101.604,100.503,101.374,2528691
2018-07-17,100.88,101.054,99.8969,100.001,3715397
2018-07-18,100.015,100.914,99.4787,100.719,5055700
2018-07-19,103.04,104.915,102.622,104.009,10683808
2018-07-20,103.549,103.744,101.932,101.995,4676121
2018-07-23,101.995,102.239,101.061,101.542,2841494
2018-07-24,102.239,102.476,101.695,102.016,2836902
2018-07-25,101.758,102.204,101.402,102.183,2646857
2018-07-26,102.747,104.03,102.19,102.245,3483071
2018-07-27,102.371,102.545,100.817,101.158,2733168
2018-07-30,100.914,101.918,100.838,101.395,2630310
2018-07-31,101.57,101.611,100.468,101.005,3990588
2018-08-01,100.886,101.186,99.8969,100.008,2470079
2018-08-02,99.5623,99.9108,99.1929,99.632,2800306
2018-08-03,99.8272,103.089,99.66,102.936,5870924
2018-08-06,102.413,102.587,101.451,101.772,2853013
2018-08-07,102.204,102.894,101.995,102.455,2557849
2018-08-08,102.677,102.747,101.918,102.371,2610553
2018-08-09,102.519,102.808,101.955,101.983,2279466
2018-08-10,101.793,102.195,101.356,101.779,2212854
2018-08-13,101.547,101.652,100.405,100.532,2106304
2018-08-14,100.737,101.314,100.687,100.99,2107410
2018-08-15,100.42,101.441,100.032,101.378,3125378
2018-08-16,101.702,102.625,101.702,102.385,3869016
2018-08-17,101.997,103.125,101.927,102.892,1973744
2018-08-20,103.111,103.667,102.955,103.209,1841920
2018-08-21,103.554,103.639,102.772,102.829,2289341
2018-08-22,102.857,102.963,102.279,102.315,1760351
2018-08-23,102.174,102.512,101.969,102.406,1636117
2018-08-24,102.47,102.913,102.054,102.878,2045957
2018-08-27,103.512,103.991,103.216,103.336,2572810
2018-08-28,103.519,103.547,102.984,103.266,1809204
2018-08-29,103.463,104.21,103.273,103.935,2323898
2018-08-30,103.576,103.766,102.322,102.801,2461397
2018-08-31,102.653,103.399,102.526,103.188,2570524
2018-09-04,102.836,102.984,102.012,102.624,2450931
2018-09-05,102.279,103.378,102.181,103.315,2303782
2018-09-06,103.47,104.019,102.526,103.125,3130756
2018-09-07,102.808,103.202,102.23,102.463,3458141
2018-09-10,103.273,103.766,102.54,102.603,2666168
2018-09-11,102.85,103.547,102.322,103.195,2486671
2018-09-12,103.111,104.245,102.871,103.252,3320791
2018-09-13,103.801,104.963,103.639,104.928,3939604
2018-09-14,104.858,105.175,104.104,104.491,2543704
2018-09-17,104.569,105.013,104.097,104.217,2617241
2018-09-18,104.09,104.956,103.885,104.653,2674348
2018-09-19,104.703,105.64,104.421,105.006,3128841
2018-09-20,105.372,106.64,105.273,106.478,4385918
2018-09-21,106.71,107.499,106.189,106.619,14698449
2018-09-24,106.443,106.513,105.287,105.689,3142693
2018-09-25,105.604,105.957,104.513,104.9,3240329
2018-09-26,107.358,108.028,106.612,106.802,5454137
2018-09-27,107.084,107.352,106.485,106.725,2562494
2018-09-28,106.485,106.816,106.224,106.52,2435902
2018-10-01,106.872,108.077,106.872,107.781,2768664
2018-10-02,107.774,108.373,107.429,108.31,2232602
2018-10-03,108.486,108.739,107.64,107.936,2442901
2018-10-04,106.858,107.64,105.921,106.591,3122724
2018-10-05,106.302,106.929,104.167,104.984,3391163
2018-10-08,104.611,105.013,103.681,104.534,2386900
2018-10-09,104.315,104.512,103.505,103.724,2683927
2018-10-10,103.907,104.04,100.384,100.518,4087858
2018-10-11,100.469,101.575,97.7638,97.9329,6418390
2018-10-12,99.4122,99.7081,97.9751,99.222,4836282
2018-10-15,98.891,100.215,98.7219,99.4193,3658862
2018-10-16,100.687,102.463,99.7363,102.23,6407335
2018-10-17,95.728,96.6156,93.988,94.4318,14342182
2018-10-18,93.5019,93.9739,91.6069,91.9662,7377188
2018-10-19,92.0367,92.9102,90.1417,90.9448,5741297
2018-10-22,91.2828,91.8887,90.4516,91.5928,4214450
2018-10-23,90.8884,92.9173,90.4587,92.4312,4762751
2018-10-24,92.403,92.7693,89.4655,89.6134,4207676
2018-10-25,89.6416,90.022,88.1552,89.078,7592797
2018-10-26,88.2045,88.606,87.1478,87.9086,6460026
2018-10-29,84.0693,87.3168,83.3366,84.2806,15069009
2018-10-30,84.8723,85.5909,81.1176,81.2938,15811909
2018-10-31,82.0616,82.0687,80.3709,81.3149,15949266
2018-11-01,81.3642,82.421,81.0895,82.3012,10040935
2018-11-02,82.7802,82.9493,80.688,81.484,7805306
2018-11-05,81.7869,85.0767,81.7164,84.5765,6738260
2018-11-06,85.0273,87.2182,84.7526,86.7321,7071907
2018-11-07,87.2041,88.0988,86.1756,87.9438,9124278
2018-11-08,87.5086,88.75,87.4872,88.0223,7758229
2018-11-09,88.1863,88.8712,87.0092,88.1364,5195184
2018-11-12,88.1079,88.1578,86.0746,86.253,4014110
2018-11-13,86.4599,87.2161,85.5397,86.2102,3047950
2018-11-14,86.4028,86.9878,85.4468,85.7536,3553828
2018-11-15,85.3683,86.6382,85.2613,86.6382,3886350
2018-11-16,86.2459,86.9308,85.9962,86.731,3041906
2018-11-19,86.7737,87.1661,85.4468,85.832,3082871
2018-11-20,84.5336,85.247,83.2566,83.6133,4651921
2018-11-21,83.9058,85.2613,83.7489,84.5907,3981796
2018-11-23,84.2483,84.4265,83.4063,83.6061,1742249
2018-11-26,84.448,85.7893,84.2269,85.297,3739492
2018-11-27,84.4552,85.6394,84.448,85.6323,3659420
2018-11-28,86.3314,87.8153,85.7678,87.7511,3809187
2018-11-29,87.3518,87.8368,86.6097,86.6668,3880533
2018-11-30,86.7952,88.9568,86.6667,88.6572,5411445
2018-12-03,89.6559,90.3123,88.7213,89.3991,4362823
